ID,URL,Title,body,Country,Group,Protest,Protest_Type,Discrim,Discrim_Type
1198,https://timesofindia.indiatimes.com/city/rajkot/dalit-woman-gang-raped-at-gunpoint-in-gujarat-no-arrests-yet/articleshow/74343379.cms,Dalit woman gang-raped at gunpoint in Gujarat; no arrests yet | Rajkot News - Times of India,,IND,dalit,0,0,1,3
1201,https://yespunjab.com/after-dalit-seer-now-kalyan-singh-wants-obc-in-ram-temple-trust/,"After Dalit seer, now Kalyan Singh wants OBC in Ram Temple trust",,IND,dalit,0,0,0,0
1220,http://english.varthabharati.in/india/up-bjp-mlas-son-booked-for-manhandling-dalit-revenue-official,UP BJP MLA's son booked for manhandling Dalit revenue official,,IND,dalit,0,0,1,3
1228,http://www.saharasamay.com/nation-news/676619811/dalit-s-beating-in-nagaur-horrific-sickening-rahul.html,"Brutal Torture of Dalit Youths in Nagaur horrific, sickening: Rahul",,IND,dalit,0,0,1,3
1251,https://www.newindianexpress.com/nation/2020/feb/05/ram-temple-trust-to-have-15-members-one-from-dalit-community-2099316.html,"Ram templeÂ trust to have 15 members,Â one fromÂ Dalit community",,IND,dalit,0,0,0,0
1258,https://www.fastnation.in/rahul-gandhi-asks-rajasthan-govt-to-probe-dalit-horror-bjp-reminds-him-who-runs-state/,"Rahul Gandhi asks Rajasthan govt to probe Dalit horror, BJP reminds him who runs state",,IND,dalit,0,0,1,3
1266,https://www.ibtimes.co.in/rajasthan-dalit-attack-thrashed-tortured-screwdriver-viral-video-will-give-you-goosebumps-813605,"Rajasthan Dalit horror: Thrashed, tortured with screwdriver. Viral video will give you goosebumps",,IND,dalit,0,0,1,3
1273,https://www.newskarnataka.com/india/24-year-old-dalit-allegedly-mob-lynched-for-defecating-in-field,24-year-old Dalit allegedly mob lynched for defecating in field,,IND,dalit,0,0,1,3
1276,https://www.devdiscourse.com/article/politics/858354-delhi-assembly-polls-rallies-by-gandhi-family-to-focus-on-dalit-muslim-purvanchal-voters,"Delhi Assembly polls: Rallies by Gandhi family to focus on Dalit, Muslim, Purvanchal voters",,IND,dalit,0,0,0,0
1302,https://www.idreampost.com/en/news/political/15-trustees-in-ram-temple-trust-one-to-be-a-dalit-shaw,"15 trustees in Ram Temple trust, one to be a Dalit : Shaw - iDreamPost.com",,IND,dalit,0,0,0,0
1308,http://www.thehawk.in/states/uttar-pradesh/up-bjp-mlas-son-booked-for-manhandling-dalit-revenue-official-127632,UP BJP MLA's Son Booked For Manhandling Dalit Revenue Official,,IND,dalit,0,0,1,3
1316,https://www.news18.com/news/india/woman-detained-in-bengaluru-for-holding-kashmir-mukti-dalit-mukti-placard-2509963.html,"Woman Detained in Bengaluru for Holding 'Kashmir Mukti, Dalit Mukti' Placard",,IND,dalit,1,3,1,3
1317,http://www.thehawk.in/states/maharashtra/maharashtra-50-yr-old-dalit-woman-set-on-fire-critical-125560,"Maharashtra: 50-Yr-Old Dalit Woman Set On Fire, 'Critical'",,IND,dalit,0,0,1,3
1322,https://www.thehansindia.com/news/national/ram-mandir-trust-row-dalit-leaders-contemplating-filing-pil-603506,Ram Mandir Trust row: Dalit leaders contemplating filing PIL,,IND,dalit,0,0,0,0
1325,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=675172,Dalit youth attacked with trident for not washing hands,,IND,dalit,0,0,1,3
1330,https://www.thehindu.com/news/national/tamil-nadu/dalit-youths-murder-one-more-surrenders-in-tiruvannamalai/article30917280.ece,Dalit youthâ€™s murder: One more surrenders in Tiruvannamalai,,IND,dalit,0,0,1,3
1347,https://www.siasat.com/girl-holds-dalit-kashmir-muslim-mukti-placard-held-1833843/,"Girl holds 'Dalit, Kashmir, Muslim Mukti' placard, held",,IND,dalit,1,3,1,3
1360,https://www.pinkcitypost.com/barmer-sp-removed-over-death-of-dalit-youth-in-police-custody/,Barmer SP removed over death of Dalit youth in police custody,,IND,dalit,0,0,1,4
1378,http://www.thehawk.in/cities/muzaffarnagar/up-4-held-for-rape-bid-on-dalit-woman-125447,UP: 4 Held For Rape Bid On Dalit Woman,,IND,dalit,0,0,1,3
1382,https://www.huffingtonpost.in/entry/iit-madras-casteism-gate-dalit-community_in_5e380cb1c5b611ac94d86d64,IIT Madras Under Fire For Casteism After Shutting Off Gate Leading To Dalit Community,,IND,dalit,1,3,1,3
1383,https://www.indiatoday.in/india/story/bjp-mp-udit-raj-vinod-kambli-dalit-background-cricket-bcci-selection-process-359877-2016-12-28,"BJP MP Udit Raj triggers row, blames Vinod Kambli's Dalit background for his 'exclusion from cricket'",,IND,dalit,0,0,1,3
1408,https://timesofindia.indiatimes.com/city/goa/ambedkar-had-thought-of-dalitstan-for-dalits-dy-cm/articleshow/73916111.cms,Ambedkar had thought of Dalitstan for dalits: Manohar Ajgaonkar | Goa News - Times of India,,IND,dalit,0,0,1,3
1413,https://www.realindia.exposed/2020/02/govt-doesnt-care-about-us-feel-dalits.html,"Govt doesnâ€™t care about us, feel Dalits - The Tribune India",,IND,dalit,0,0,1,3
1418,https://www.devdiscourse.com/article/national/861848-15-trustees-in-ram-temple-trust-one-to-be-dalit-amit-shah,15 trustees in Ram Temple trust; one to be Dalit: Amit Shah,,IND,dalit,0,0,0,0
1427,https://india.timesofnews.com/political/political/dalit-girl-alleges-sexual-harrassment-by-3-youths-in-muzaffarnagar-all-accused-absconding.html,"Dalit Girl Alleges Sexual Harrassment by 3 Youths in Muzaffarnagar, All Accused Absconding",,IND,dalit,0,0,1,3
1433,https://www.realindia.exposed/2020/02/headmistress-suspended-for-forcing_21.html,Headmistress suspended for forcing Dalit girls to clean toilets - The New Indian Express,,IND,dalit,0,0,1,3
1434,https://www.eastcoastdaily.in/2020/02/23/3-dalit-youths-brutally-thrashed-in-rajasthan.html,3 Dalit youths brutally thrashed in Rajasthan,,IND,dalit,0,0,1,3
1436,https://www.realindia.exposed/2020/02/podcast-amit-ahuja-on-roots-of-dalit_25.html,Podcast: Amit Ahuja on the Roots of Dalit Politics - Hindustan Times,,IND,dalit,0,0,0,0
1443,https://www.findlatitudeandlongitude.com/l/DALIT/5457858/,DALIT,,none,none,0,0,0,0
1452,https://www.realindia.exposed/2020/02/podcast-amit-ahuja-on-roots-of-dalit.html,Podcast: Amit Ahuja on the Roots of Dalit Politics - Hindustan Times,,IND,dalit,0,0,0,0
1457,https://www.timesnownews.com/mirror-now/crime/article/maharashtra-16-year-old-dalit-girl-raped-by-10-persons-for-over-six-months-in-solapur-five-arrested/552496,Maharashtra: 16-year-old Dalit girl raped by 10 persons for over six months in Solapur; five arrested,,IND,dalit,0,0,1,3
1458,https://thewire.in/rights/tamil-nadu-mob-lynching-dalit,Tamil Nadu: Mob Lynches Dalit Man for Defecating in the Open,,IND,dalit,0,0,1,3
1471,https://www.dailypioneer.com/2020/state-editions/married-dalit-woman-raped-in-city.html,Married Dalit woman raped in city,,IND,dalit,0,0,1,3
1479,https://mumbaimirror.indiatimes.com/mumbai/crime/maharashtra-16-year-old-dalit-girl-raped-by-10-persons-five-arrested/articleshow/74095703.cms,Maharashtra: 16-year-old Dalit girl raped by 10 persons; five arrested,,IND,dalit,0,0,1,3
1480,https://www.devdiscourse.com/article/law-order/868933-deaf-mute-dalit-woman-testifies-against-man-who-raped-her,Deaf-mute Dalit woman testifies against man who raped her,,IND,dalit,0,0,1,3
1548,https://idsn.org/idsn-takes-part-in-a-national-stakeholder-consultation-on-the-un-upr-in-nepal/,IDSN takes part in a National Stakeholder Consultation on the UN UPR in Nepal - International Dalit Solidarity Network,,IND,dalit,0,0,1,3
1588,https://www.opindia.com/2020/03/delhi-anti-hindu-riot-dalit-murdered-jihad/,"Jihad killed my brother, check all madarsas and mosques: Brother of Dalit youth killed in Delhi anti-Hindu riots",,IND,dalit,1,3,1,3
1590,https://caravanmagazine.in/politics/we-were-told-non-violence-is-cowardly-bhanwar-meghwanshi-a-dalit-activist-who-quit-the-rss,"We were told non-violence is cowardly: Bhanwar Meghwanshi, a Dalit activist who quit the RSS",,IND,dalit,1,3,1,3
1604,https://www.siasat.com/ambedkar-statue-issue-dalit-refuse-burry-upper-caste-hindu-1863314/,Ambedkar Statue Issue: Dalit refuse to burry upper-caste Hindu,,IND,dalit,1,2,1,3
1605,https://clarionindia.net/sts-dalits-and-muslims-poorest-in-india-not-just-financially-un-report/,"STs, Dalits and Muslims Poorest in India, Not Just Financially: UN Report - Clarion India",,IND,dalit,0,0,1,3
1607,https://www.thenewsminute.com/article/why-palasa-1978-important-telugu-film-documenting-dalit-resistance-119946,Why 'Palasa 1978' is an important Telugu film documenting Dalit resistance,,IND,dalit,0,0,1,3
1609,https://www.indiatimes.com/news/india/telangana-man-who-got-the-husband-of-her-daughter-killed-because-he-was-a-dalit-commits-suicide-507973.html,"Telangana Man Who Got The Husband Of Her Daughter Killed Because He Was A Dalit, Commits Suicide",,IND,dalit,0,0,1,3
1621,https://www.thehindu.com/opinion/op-ed/kanshirams-legacy-of-dalit-empowerment-left-adrift/article31076257.ece,Kanshiramâ€™s legacy of Dalit empowerment left adrift,,IND,dalit,1,2,1,3
1623,https://sabrangindia.in/article/nation-comes-together-demanding-justice-hathras-dalit-gang-rape-victim,Nation comes together demanding justice for Hathras Dalit gang rape victim | SabrangIndia,,IND,dalit,1,3,1,3
1628,https://www.firstpost.com/living/a-dalit-in-the-sangh-bhanwar-meghwanshis-disillusionment-with-rss-lays-bare-its-agenda-of-brahmin-colonisation-8140881.html,"A Dalit in the Sangh: Bhanwar Meghwanshi's disillusionment with RSS lays bare agenda of Brahmin colonisation-Living News , Firstpost",,IND,dalit,0,0,1,3
1633,https://sabrangindia.in/article/delhi-police-register-case-against-peaceful-protesters-demanding-justice-hathras-dalit,Delhi Police register case against peaceful protesters demanding justice for Hathras Dalit victim | SabrangIndia,,IND,dalit,1,3,1,3
1650,https://www.indiatoday.in/crime/story/elderly-dalit-man-brutally-beaten-up-on-suspicion-of-theft-dies-1656279-2020-03-17,"Elderly Dalit man brutally beaten up on suspicion of theft, dies",,IND,dalit,0,0,1,3
1653,https://www.newsclick.in/Dalit-Advocate-BAMCEF-Activist-Kutch-Killed-Alleged-Anti-Brahmin-Posts,"Dalit Advocate, a BAMCEF Activist, in Kutch Killed for Alleged â€˜Anti-Brahminâ€™ Posts | NewsClick",,IND,dalit,1,3,1,3
1663,https://www.thecitizen.in/index.php/en/newsdetail/index/7/18459/discrimination-continues-to-target-dalit-women-labour-in-punjab,Discrimination Continues to Target Dalit Women Labour in Punjab,,IND,dalit,0,0,1,3
1665,https://www.deccanchronicle.com/nation/crime/080320/maruthi-rao-who-got-dalit-son-in-law-killed-in-miryalaguda-found-dead.html,"Maruthi Rao who got Dalit son-in-law killed in Miryalaguda, found dead",,IND,dalit,0,0,1,3
1671,https://www.newsclick.in/gujarat-sit-says-no-rape-no-murder-modasa-dalit-rape-case,"Gujarat: SIT Says No Rape, No Murder in Modasa Dalit Rape Case | NewsClick",,IND,dalit,0,0,1,3
1672,https://netri.co/blog/dalit-women-indian-politics-cynthia-conversationseries/,Dalit Women's Tryst with Indian Political System: In conversation with Cynthia Stephen - NETRI,,IND,dalit,0,0,1,3
1676,https://www.pscp.tv/aimim_national/1YqKDEVrvdLGV,"AIMIM Official: ""AIMIM MP &imtiaz_jaleel participated in a discussion on the demands for grants of the Ministry of Social Justice and Empowerment. He also raised concerns over the atrocities against the Dalit in the country""",,IND,dalit,0,0,1,3
1679,https://www.theweek.in/news/india/2020/03/14/ex-ias-officer-dalit-leader-join-hands-to-form-new-political-party-in-bihar.html,"Ex-IAS officer, dalit leader join hands to form new political party in Bihar",,IND,dalit,0,0,1,4
1682,https://www.newsclick.in/bihar-minor-dalit-girl-gang-raped-attempts-suicide-dies-no-arrests-far,"Bihar: Minor Dalit Girl Gang-Raped, Attempts Suicide and Dies, No Arrests So Far | NewsClick",,IND,dalit,1,3,1,3
1697,https://timesofindia.indiatimes.com/city/chennai/inter-caste-lovers-commit-suicide-on-railway-track-in-tamil-nadu/articleshow/74728463.cms,Inter-caste lovers commit suicide on railway track in Tamil Nadu | Chennai News - Times of India,,IND,dalit,0,0,1,3
1707,https://timesofindia.indiatimes.com/city/rajkot/gujarat-teen-in-love-with-dalit-man-strangled-to-death-in-gandhidham/articleshow/74450118.cms,Gujarat: Teen in love with Dalit man strangled to death in Gandhidham | Rajkot News - Times of India,,IND,dalit,0,0,1,3
1716,https://timesofindia.indiatimes.com/city/kozhikode/kl-13l-8527-tale-of-an-outcast-dalit-woman/articleshow/74619336.cms,KL 13L 8527 â€” tale of an outcast dalit woman | Kozhikode News - Times of India,,IND,dalit,1,3,1,3
1735,https://timesofindia.indiatimes.com/city/kanpur/dalit-man-battered-with-belt-in-unnao-on-suspicion-of-pig-theft/articleshow/74519883.cms,Dalit man battered with belt in Unnao on suspicion of pig theft | Kanpur News - Times of India,,IND,dalit,0,0,1,3
1751,https://timesofindia.indiatimes.com/city/jaipur/dalit-youth-found-hanging-from-tree-family-alleges-murder/articleshow/74520340.cms,"Dalit youth found hanging from tree, family alleges murder | Jaipur News - Times of India",,IND,dalit,0,0,1,3
1756,https://www.deccanherald.com/national/west/case-registered-against-mns-leader-for-threatening-dalit-man-809812.html,Case registered against MNS leader for threatening Dalit man,,IND,dalit,0,0,1,3
1761,https://threadreaderapp.com/thread/1234756175691948032.html,"Thread by &swati_gs: Video from Monday afternoon. A day before Ankit Sharma went missing. The top floor is where Shobharam, a dalit, lives. The ground floor is wâ€¦",,IND,dalit,0,0,1,3
1774,https://www.youtube.com/watch?v=dtHGRj74D6w,Untouchability Fence Preventing Dalit Entry | NewsClick,,IND,dalit,0,0,1,4
1778,https://www.firstpost.com/india/lok-sabha-disrupted-over-delhi-riots-congress-ramya-haridas-claims-she-was-assaulted-says-because-i-am-a-dalit-woman-8109051.html,"Lok Sabha disrupted over Delhi riots; Congress' Ramya Haridas claims she was assaulted, says 'because I am a Dalit woman?'",,IND,dalit,1,3,1,3
1779,https://timesofindia.indiatimes.com/city/kochi/kerala-police-start-probe-after-dalit-boy-was-allegedly-attacked-for-trying-to-take-bath-in-temple-pond/articleshow/74594151.cms,Kerala Police start probe after Dalit boy was allegedly attacked for trying to take bath in temple pond,,IND,dalit,0,0,1,3
1788,https://www.newindianexpress.com/states/tamil-nadu/2020/mar/11/eight-months-after-tamilisais-departure-tn-bjp-gets-dalit-face-as-new-president-2115389.html,"EightÂ months after Tamilisai's departure, TNÂ BJP gets Dalit face as new president",,IND,dalit,0,0,0,0
1790,https://indianculturalforum.in/2020/03/25/covid-19-dalit-rights-bodies-regret-no-relief-plan-for-marginalized/,"COVID-19: Dalit rights bodies regret, no relief plan for marginalized",,IND,dalit,0,0,1,3
1791,https://timesofindia.indiatimes.com/city/lucknow/saroj-appointed-first-dalit-chief-of-apna-dals-up-unit/articleshow/74543001.cms,Jamuna Prasad Saroj appointed first Dalit chief of Apna Dal(S) UP unit | Lucknow News - Times of India,,IND,dalit,0,0,0,0
1803,https://www.news18.com/news/politics/cong-says-govt-not-allowing-debate-in-parliament-on-delhi-riots-alleges-assault-on-dalit-woman-mp-2522687.html,"Cong Says Govt Not Allowing Debate in Parliament on Delhi Riots, Alleges Assault on Dalit Woman MP",,IND,dalit,1,3,1,3
1821,https://www.thehindu.com/news/national/kerala/dalit-boy-sustains-injuries-in-attack/article31052875.ece,Dalit boy sustains injuries in attack,,IND,dalit,0,0,1,3
1891,https://timesofindia.indiatimes.com/city/jaipur/dalit-youth-dies-in-custody-of-barmer-cops-sp-taken-to-task/articleshow/74393413.cms,"Dalit youth dies in custody of Barmer cops, SP taken to task | Jaipur News - Times of India",,IND,dalit,1,3,1,3
1899,https://www.realindia.exposed/2020/03/bhim-army-and-azad-samaj-party-mark-new.html,Bhim Army and Azad Samaj Party mark a new phase of Dalit assertion - The Indian Express,,IND,dalit,0,0,1,2
1906,https://www.realindia.exposed/2020/03/dalits-in-films-voice-of-nobodies.html,"COVID-19: Dalit rights bodies regret, no relief plan yet for SCs, STs, marginalized - COUNTERVIEW",,IND,dalit,0,0,1,3
1909,https://www.realindia.exposed/2020/03/covid-19-dalit-rights-bodies-regret-no.html,,,IND,dalit,0,0,1,3
1911,https://www.realindia.exposed/2020/03/how-orange-areas-dispute-in-central_28.html,"How the â€˜Orange Areasâ€™ Dispute in Central India Leaves Dalit, Adivasi Farmers Without Land Rights - The Wire",,IND,dalit,0,0,1,4
1916,https://www.tribuneindia.com/news/maha-dalit-woman-set-on-fire-by-neighbour-dies-36810,Maha: Dalit woman set on fire by neighbour dies,,IND,dalit,0,0,1,3
1937,https://idsn.org/portfolio-items/idsn-annual-report-2019/,IDSN Annual Report 2019 - International Dalit Solidarity Network,,IND,dalit,0,0,0,0
1941,https://www.hindustantimes.com/videos/india-news/cong-dalit-mp-assaulted-says-adhirvideo/video-7kl8HjrLEriv3GobTwLggN.html,â€˜Dalit MP from Congress assaulted in Lok Sabhaâ€™: Adhir Ranjan Chowdhury,,IND,dalit,0,0,1,3
1947,https://journals.sagepub.com/doi/abs/10.1177/0069966719885563?journalCode=cisa,"The missing dalit women in testimonies of #MeToo sexual violence: Learnings for social movements - Rupali Bansode, 2020",,IND,dalit,0,0,1,3
1984,https://scroll.in/latest/958665/covid-19-dalit-family-in-haryana-allegedly-attacked-for-not-following-pms-call-to-turn-off-lights,Covid-19: Dalit family in Haryana attacked allegedly for not following PMâ€™s call to turn off lights,,IND,dalit,0,0,1,3
