ID,URL,Title,body,Country,Group,Protest,Protest_Typ,Discrim,Discrim_Type
534,https://bnr.bg/en/post/101363547/bulgarians-bow-to-enlighteners-of-public-consciousness,Bulgarians bow to enlighteners of public consciousness,,BUL,bulgarian,0,0,0,0
535,https://hotspurhive.com/2020/11/27/tottenham-4-0-ludogorets-back-to-back-wins-against-the-bulgarians/,Tottenham 4-0 Ludogorets: Back to back wins against the Bulgarians,,none,none,0,0,0,0
539,http://rs.n1info.com/English/NEWS/a676483/NM-s-PM-Macedonias-Bulgarians-share-history-Yugoslavia-separated-us.html,"NM's PM: Macedonias & Bulgarians share history, Yugoslavia separated us",,BUL,bulgarian,0,0,0,0
540,https://www.youtube.com/watch?v=jY7TartTSQw,Is Bulgaria Considered Poor? | A Different Perspective,,BUL,bulgarian,0,0,0,0
542,https://www.europe.easybranches.com/bulgaria/2827986,37% of Bulgarians do not want vaccination against Covid,,none,bulgarian,0,0,0,0
544,https://bnr.bg/en/post/101370400/6-of-the-bulgarians-approve-cabinets-actions-against-covid-19-pandemic,53.6% of Bulgarians approve cabinet’s actions against Covid-19 pandemic,,none,bulgarian,0,0,0,0
546,https://iowaclimate.org/2020/11/13/bulgarians-winning-covid-fight-with-hcq-canadians-and-americans-losers/,"Bulgarians Winning Covid Fight with HCQ+, Canadians and Americans Losers",,BUL,bulgarian,0,0,0,0
547,https://www.9jaupdate247.com/see-why-the-bulgarians-believe-splitting-water-in-front-of-their-door-brings-goodluck/,See Why The Bulgarians Believe Splitting Water In Front Of Their Door Brings Goodluck!!,,BUL,bulgarian,0,0,0,0
548,https://www.youtube.com/watch?v=sUXqhVBOr2A,1v1 Arabia against Lierey / Bulgarians war,,none,none,0,0,0,0
551,https://bnr.bg/en/post/101371045/37-of-bulgarians-do-not-want-vaccination-against-covid-19,37% of Bulgarians do not want vaccination against Covid-19,,BUL,bulgarian,0,0,0,0
